Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
google sheet invoice template,2,2,720,45,2.88,https://www.freshbooks.com/invoice-templates/google-sheets,18,0,51.00,0.16,21200000,"[67,100,24,45,36,76,45,45,36,100,67,45]",2025-12-04,"Image pack, Sitelinks, Video, Image, Video Carousel, Related searches","informational, transactional",Organic
printable invoice template,5,5,1900,59,2.66,https://www.freshbooks.com/invoice-templates,18,0,47.00,1,60700000,"[43,43,36,43,54,36,36,43,36,29,36,43]",2026-01-18,"Image pack, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches",informational,People also ask
bill in word format,7,7,3600,59,2.97,https://www.freshbooks.com/invoice-templates/word,18,0,53.00,0.53,304000000,"[19,1,100,66,66,29,3,0,7,66,100,0]",2026-01-17,"Image pack, Video, Image, Ads top, Ads bottom, Video Carousel, People also ask, Related searches",informational,Organic
free invoices,7,7,1900,70,5.68,https://www.freshbooks.com/invoice-templates/google-docs,18,0,102.00,0.8,91700000,"[29,43,43,43,36,29,43,54,54,43,54,43]",2026-01-06,"Image pack, Video, Ads top, Ads bottom, People also ask, Related searches",commercial,People also ask
hourly billing invoice template,1,1,140,24,3.63,https://www.freshbooks.com/invoice-templates/hourly,18,0,65.00,1,1230000,"[26,42,42,53,53,65,65,80,80,42,42,34]",2026-01-02,"Image pack, Video, Image, Ads bottom, Related searches, Ads middle",informational,Organic
self employed blank invoice template,1,1,140,53,0.00,https://www.freshbooks.com/invoice-templates/self-employed-invoice,18,0,0.00,0.98,241000,"[35,35,35,28,28,18,15,18,18,11,23,11]",2026-01-01,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
self employed invoice,1,1,140,46,9.30,https://www.freshbooks.com/invoice-templates/self-employed-invoice,18,0,167.00,0.5,46800000,"[7,48,9,9,14,5,21,9,9,5,5,1]",2025-12-27,"Image pack, Video, Ads bottom, People also ask, Related searches, AI overview",informational,Organic
sample hourly invoice,1,1,140,27,3.45,https://www.freshbooks.com/invoice-templates/hourly,18,0,62.00,1,598000,"[66,52,100,52,100,100,100,66,42,66,66,33]",2026-01-20,"Image pack, Video, Image, Ads bottom, People also ask, Related searches",informational,Organic
free invoice format in excel,4,4,390,50,3.35,https://www.freshbooks.com/invoice-templates/excel,17,0,56.00,0.32,40000000,"[0,11,21,21,100,88,59,72,39,32,48,26]",2025-12-07,"Image pack, Sitelinks, Video, Ads bottom, Related searches",informational,Organic
free invoice template word,7,7,1900,58,2.72,https://www.freshbooks.com/invoice-templates/word,17,0,46.00,0.69,46700000,"[52,52,52,66,52,52,66,52,66,66,66,66]",2026-01-14,"Image pack, Video, Image, Ads bottom, People also ask, Related searches",informational,Organic
free invoice templates,11,11,4400,73,3.49,https://www.freshbooks.com/invoice-templates,17,0,59.00,0.63,57900000,"[44,10,29,36,44,12,24,19,24,12,44,24]",2026-01-15,"Image pack, Video, Image, Ads bottom, People also ask, Related searches",informational,Organic
landscaping estimate template free,1,1,70,19,4.39,https://www.freshbooks.com/estimate-templates/landscaping,17,0,74.00,0.52,509000,"[0,0,0,6,18,28,15,35,0,3,8,5]",2025-11-30,"Image pack, Video, Image, Related searches",informational,Organic
free landscape estimate template,1,1,70,14,4.28,https://www.freshbooks.com/estimate-templates/landscaping,17,0,72.00,0.59,4520000,"[4,6,12,15,23,15,12,9,6,6,4,4]",2026-01-03,"Image pack, Video, Image, Ads bottom, Related searches",informational,Organic
pdf invoice template,7,7,720,53,2.88,https://www.freshbooks.com/invoice-templates/pdf,17,0,48.00,0.81,107000000,"[24,36,30,16,66,30,54,16,16,24,41,36]",2025-12-23,"Image pack, Sitelinks, Video, Image, Related searches",informational,Organic
google doc invoice template,5,5,2900,51,2.08,https://www.freshbooks.com/invoice-templates/google-docs,17,0,35.00,0.34,15700000,"[100,44,44,53,44,53,53,44,44,81,35,44]",2026-01-14,"Video, Image, Video Carousel, People also ask, Related searches","informational, transactional",Organic
building estimate template,4,4,390,21,7.99,https://www.freshbooks.com/estimate-templates/word,17,0,135.00,1,83100000,"[31,31,25,31,13,11,13,11,31,16,8,13]",2026-01-07,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
law firm invoice template,4,4,390,16,14.11,https://www.freshbooks.com/invoice-templates/law-firm,17,0,239.00,0.35,10,"[54,36,36,44,36,54,54,54,44,44,36,44]",2025-11-24,"Image pack, Sitelinks, Video, Image, Ads top, Ads bottom, Related searches","commercial, informational",Organic
invoice format ms word,5,5,590,53,3.18,https://www.freshbooks.com/invoice-templates/word,17,0,54.00,0.01,20100000,"[0,0,0,0,0,0,0,0,100,0,0,0]",2025-12-18,"Image pack, Video, Image, Related searches",informational,Organic
company invoice template word,5,5,590,58,5.74,https://www.freshbooks.com/invoice-templates/word,17,0,97.00,1,44900000,"[24,8,10,100,81,81,24,36,4,55,6,24]",2025-12-19,"Image pack, Video, Image, Ads bottom, Related searches",informational,Organic
estimate template free download pdf,2,2,210,28,3.87,https://www.freshbooks.com/estimate-templates/pdf,17,0,65.00,0.76,89500000,"[34,34,28,34,53,100,81,81,81,81,81,81]",2025-12-14,"Image pack, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches",informational,Organic
free excel bill template,4,4,390,56,2.97,https://www.freshbooks.com/invoice-templates/excel,17,0,50.00,0.43,11600000,"[8,13,16,100,36,36,36,30,30,16,10,20]",2026-01-04,"Image pack, Sitelinks, Video, Image, Related searches",informational,Organic
hvac estimate template,2,2,210,14,7.99,https://www.freshbooks.com/estimate-templates/hvac,17,0,135.00,0.97,2090000,"[22,22,29,35,35,29,43,22,66,29,54,100]",2025-12-27,"Image pack, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches",informational,Organic
invoice sample pdf,1,1,390,40,3.04,https://www.freshbooks.com/invoice-templates/pdf,16,0,48.00,0.53,117000000,"[39,26,32,48,59,59,48,48,17,59,21,26]",2025-12-03,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Image pack
balance sheet template,11,11,5400,35,5.95,https://www.freshbooks.com/accounting-templates/balance-sheet,16,0,95.00,0.54,526000000,"[100,44,81,66,54,54,44,36,44,44,54,44]",2026-01-09,"Image pack, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches",informational,Organic
template of income statement,1,1,390,30,4.32,https://www.freshbooks.com/accounting-templates/income-statement,16,0,69.00,0.06,157000000,"[21,21,39,100,48,32,32,11,9,17,88,59]",2026-01-01,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Image pack
excel invoice templates,6,6,1300,50,3.90,https://www.freshbooks.com/invoice-templates/excel,16,0,62.00,0.4,20300000,"[31,20,20,52,68,84,68,84,68,68,100,68]",2025-11-27,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
law firm invoice template,1,1,390,16,14.11,https://www.freshbooks.com/invoice-templates/law-firm,16,0,225.00,0.35,10,"[54,36,36,44,36,54,54,54,44,44,36,44]",2025-11-24,"Image pack, Sitelinks, Video, Image, Ads top, Ads bottom, Related searches","commercial, informational",Image pack
template income statement,1,1,390,,4.32,https://www.freshbooks.com/accounting-templates/income-statement,16,0,69.00,0.06,162000000,"[100,7,44,10,1,7,67,3,81,54,100,67]",2026-01-13,"Image pack, Video, Image, Ads bottom, Video Carousel, Related searches",informational,Image pack
profit and loss template,13,13,5400,46,4.92,https://www.freshbooks.com/accounting-templates/profit-and-loss,16,0,78.00,0.9,70000000,"[54,54,81,100,100,81,44,44,54,44,66,44]",2026-01-09,"Image pack, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches",informational,Organic
sample self employed profit and loss statement,1,1,390,22,4.37,https://www.freshbooks.com/accounting-templates/profit-and-loss,16,0,69.00,1,94000000,"[19,23,15,81,67,54,100,54,15,15,23,23]",2025-12-29,"Image pack, Sitelinks, Video, Image, Ads bottom, Video Carousel, Related searches","informational, transactional",Image pack
statement billing,1,1,390,27,4.13,https://www.freshbooks.com/accounting-templates/billing-statement,16,0,66.00,0.12,254000000,"[19,23,23,36,81,66,54,100,66,19,66,54]",2025-12-29,"Image pack, Video, Image, Related searches",informational,Image pack
medical bill invoice format,3,3,260,19,4.23,https://www.freshbooks.com/invoice-templates/medical,16,0,67.00,0.17,2910000,"[23,19,23,19,29,29,15,36,36,15,12,100]",2025-12-13,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
invoice google sheets template,3,3,880,41,2.88,https://www.freshbooks.com/invoice-templates/google-sheets,15,0,43.00,0.16,14900000,"[44,7,20,13,4,3,34,11,5,82,100,20]",2025-12-09,"Image pack, Sitelinks, Video, Image, Video Carousel, Related searches",informational,Organic
invoice excel template,1,1,720,50,3.49,https://www.freshbooks.com/invoice-templates/excel,15,0,52.00,0.63,93300000,"[8,62,45,62,36,30,62,45,81,45,24,45]",2025-12-24,"Image pack, Sitelinks, Video, Image, Ads bottom, Video Carousel, Related searches",informational,Image pack
invoice pdf template,7,7,590,28,3.32,https://www.freshbooks.com/invoice-templates/pdf,14,0,46.00,0.58,10,"[30,20,7,20,7,16,11,34,16,24,13,44]",2025-11-19,"Image pack, Sitelinks, Video, Image, Ads top, Ads bottom, Related searches",informational,Organic
hourly invoice,1,3,110,33,6.29,https://www.freshbooks.com/invoice-templates/hourly,14,0,88.00,0.61,14200000,"[33,42,66,100,80,52,52,42,42,33,33,23]",2026-01-20,"Image pack, Video, Image, Ads bottom, Video Carousel, People also ask, Related searches",informational,Organic
invoice templates in excel free excel download,5,5,320,46,2.49,https://www.freshbooks.com/invoice-templates/excel,14,0,34.00,0.53,12700000,"[16,30,10,67,16,36,45,30,10,10,24,20]",2026-01-09,"Sitelinks, Video, Related searches","commercial, informational",Organic
free profit and loss statement sample,5,5,480,42,3.80,https://www.freshbooks.com/accounting-templates/profit-and-loss,14,0,53.00,0.52,159000000,"[3,44,7,100,0,5,1,2,0,5,1,44]",2026-01-10,"Image pack, Sitelinks, Image, Ads bottom, People also ask, Related searches",informational,Organic
business estimate template word,1,1,110,22,6.60,https://www.freshbooks.com/estimate-templates/word,14,0,92.00,0.99,7810000,"[78,78,50,78,64,100,50,64,50,78,78,100]",2025-11-25,"Image pack, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches",informational,Organic
construction invoice template word,4,4,320,34,5.63,https://www.freshbooks.com/invoice-templates/construction,14,0,78.00,1,15000000,"[32,32,32,59,39,32,21,32,26,39,17,14]",2026-01-01,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
invoice template free download pdf,7,7,590,52,2.64,https://www.freshbooks.com/invoice-templates/pdf,14,0,36.00,0.76,79000000,"[55,44,20,24,16,11,16,8,13,11,13,7]",2025-12-23,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
free invoice templates pdf,6,6,590,36,2.73,https://www.freshbooks.com/invoice-templates/pdf,14,0,38.00,0.69,10,"[65,13,34,24,1,1,1,1,44,44,1,1]",2025-11-24,"Image pack, Sitelinks, Video, Image, Related searches",informational,Organic
electronics bill format,1,1,110,28,5.70,https://www.freshbooks.com/invoice-templates/electronic,14,0,79.00,0.65,62900000,"[64,52,0,52,100,41,52,100,100,52,41,64]",2025-11-30,"Image pack, Sitelinks, Video, Image, Ads top, Ads bottom, People also ask, Related searches",informational,Organic
microsoft word invoice template,5,5,2900,67,2.84,https://www.freshbooks.com/invoice-templates/word,14,0,39.00,0.02,15800000,"[10,12,8,12,19,19,19,100,44,54,81,54]",2026-01-14,"Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
freelance writer invoice template,7,7,590,22,5.80,https://www.freshbooks.com/invoice-templates/freelance-writing,14,0,81.00,0.24,575000,"[76,76,67,100,13,20,36,16,16,24,55,36]",2025-12-15,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
estimate sheets for landscaping,1,1,110,4,13.65,https://www.freshbooks.com/estimate-templates/landscaping,14,0,191.00,0.6,10,"[6,4,6,4,4,54,66,100,4,4,4,4]",2025-11-18,"Image pack, Sitelinks, Video, Image, Ads top, Ads bottom, People also ask, Popular products, Related searches",transactional,Organic
pressure washing quote template,1,1,110,4,4.47,https://www.freshbooks.com/estimate-templates/pressure-washing,14,0,62.00,1,2910000,"[42,23,23,80,80,42,42,42,80,66,52,42]",2025-11-29,"Image pack, Sitelinks, Video, Image, Related searches",informational,Organic
excel invoice templates,3,3,1300,50,3.90,https://www.freshbooks.com/invoice-templates/excel,14,0,54.00,0.4,20300000,"[31,20,20,52,68,84,68,84,68,68,100,68]",2025-11-27,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Image pack
invoice format pdf,4,4,320,48,2.90,https://www.freshbooks.com/invoice-templates/pdf,14,0,40.00,0.93,158000000,"[10,13,7,16,16,16,13,8,13,10,24,10]",2026-01-04,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
profit and loss spreadsheet template,6,6,590,34,6.39,https://www.freshbooks.com/accounting-templates/profit-and-loss,14,0,89.00,0.55,5200000,"[32,48,48,59,100,100,21,48,48,59,48,59]",2025-11-29,"Image pack, Sitelinks, Video, Image, Ads bottom, Video Carousel, Related searches",informational,Organic
free accounting templates,5,5,320,32,6.18,https://www.freshbooks.com/accounting-templates,14,0,86.00,0.47,104000000,"[5,13,45,45,55,55,5,20,16,13,8,5]",2025-12-26,"Sitelinks, Video, Ads bottom, Video Carousel, Related searches",informational,Organic
invoice templates free,10,10,1600,67,3.39,https://www.freshbooks.com/invoice-templates,14,0,47.00,0.45,55600000,"[35,35,53,24,44,24,18,35,18,18,44,24]",2025-12-07,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
project estimate template,4,4,320,19,6.35,https://www.freshbooks.com/estimate-templates/word,14,0,88.00,0.12,88600000,"[29,29,23,36,54,66,29,54,29,44,23,100]",2025-12-02,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
invoice format in pdf,2,2,110,50,3.28,https://www.freshbooks.com/invoice-templates/pdf,14,0,45.00,0.91,594000000,"[8,8,100,5,23,5,1,5,3,0,81,0]",2026-01-17,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
template invoice for hours worked,2,2,170,23,4.20,https://www.freshbooks.com/invoice-templates/hourly,13,0,54.00,0.74,0,"[80,42,53,53,100,42,80,80,80,34,26,42]",2025-11-23,"Image pack, Video, Image, Ads bottom, Related searches, Ads middle",informational,Organic
word invoice template,5,5,4400,69,2.47,https://www.freshbooks.com/invoice-templates/word,13,0,32.00,0.47,55700000,"[19,13,19,16,8,8,8,13,100,10,8,13]",2026-01-12,"Image pack, Video, Image, Ads bottom, People also ask, Related searches",informational,People also ask
free contractor estimate template,3,3,210,29,6.37,https://www.freshbooks.com/estimate-templates/word,13,0,82.00,0.47,11100000,"[53,43,43,43,81,100,65,65,65,65,65,81]",2025-12-21,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
sample invoice for hours worked,2,2,170,16,4.20,https://www.freshbooks.com/invoice-templates/hourly,13,0,54.00,0.74,10,"[100,53,43,53,34,28,65,65,43,43,21,34]",2025-11-23,"Image pack, Video, Image, Related searches, AI overview",informational,Organic
profits and loss template,1,1,320,49,4.92,https://www.freshbooks.com/accounting-templates/profit-and-loss,13,0,63.00,0.9,25100000,"[0,8,0,1,2,0,100,0,1,0,41,0]",2026-01-14,"Image pack, Sitelinks, Video, Image, Ads top, Ads bottom, Video Carousel, People also ask, Related searches",informational,Image pack
profit and loss templates,1,1,320,42,4.92,https://www.freshbooks.com/accounting-templates/profit-and-loss,13,0,63.00,0.9,26400000,"[31,31,16,13,7,13,2,8,11,16,20,16]",2026-01-10,"Image pack, Video, Image, Ads top, Ads bottom, Video Carousel, People also ask, Related searches",informational,Image pack
p&l template pdf,3,3,210,40,2.39,https://www.freshbooks.com/accounting-templates/profit-and-loss,13,0,31.00,0.37,2250000,"[13,11,11,13,7,3,11,5,3,3,5,7]",2025-12-02,"Image pack, Video, Image, Ads bottom, People also ask, Related searches",informational,Organic
electrical estimate template,3,3,210,16,5.69,https://www.freshbooks.com/estimate-templates/electrical,13,0,73.00,0.37,23000000,"[65,53,53,65,53,53,43,53,34,100,81,43]",2025-12-09,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
